"gene","drug","regulatory.approval","indication","interaction.score"
"CCR2","OPIATE","Not Approved","",0.760980742546297
"CCR2","RECOMBINANT MONOCYTE CHEMOATTRACTANT PROTEIN-1","Not Approved","",0.285367778454861
"CCR2","INCB3284","Not Approved","DMARD,antiinflammatory agent",2.28294222763889
"CCR2","ALITRETINOIN","Approved","",0.217423069298942
"CCR2","BMS-741672","Not Approved","",0.760980742546297
"CCR2","PLERIXAFOR","Approved","antineoplastic agent",0.760980742546297
"CCR2","ILACIRNON","Not Approved","antidiabetic,antiinflammatory agent",3.42441334145834
"CSHL1","PROPARGYLGLYCINE","Not Approved","",13.1269178089236
"CSHL1","AMINOOXYACETIC ACID","Not Approved","",4.37563926964121
"CSHL1","AMINOETHOXYVINYLGLYCINE","Not Approved","",13.1269178089236
"CSHL1","&BETA;-CYANO-L-ALANINE","Not Approved","",13.1269178089236
"IL13RA1","CINTREDEKIN BESUDOTOX","Not Approved","antineoplastic agent",17.5025570785648
"IL13RA1","EBLASAKIMAB","Not Approved","",26.2538356178472
"EGFR","DULIGOTUZUMAB","Not Approved","",0.277818366326426
"EGFR","DEPATUXIZUMAB MAFODOTIN","Not Approved","",0.833455098979278
"EGFR","INDIUM-111","Not Approved","",0.277818366326426
"EGFR","SERIBANTUMAB","Not Approved","",0.138909183163213
"EGFR","BARASERTIB-HQPA","Not Approved","",0.0120790594054968
"EGFR","GEFITINIB","Approved","antineoplastic agent",0.0857968484243374
"EGFR","AZD-3759","Not Approved","",0.277818366326426
"EGFR","PEMBROLIZUMAB","Approved","",0.0158753352186529
"EGFR","CARBOPLATIN","Approved","",0.00947108067021907
"EGFR","ERLOTINIB","Approved","antineoplastic agent",0.550927946782912
"EGFR","VARLITINIB","Not Approved","antineoplastic agent",0.416727549489639
"EGFR","CETUXIMAB","Approved","antineoplastic agent",0.64824285476166
"EGFR","ICOTINIB HYDROCHLORIDE","Not Approved","",0.277818366326426
"EGFR","RG-7160","Not Approved","",0.277818366326426
"EGFR","OSIMERTINIB","Approved","",0.148169795374094
"EGFR","SB202190","Not Approved","",0.0154343536848014
"EGFR","GELDANAMYCIN","Not Approved","",0.0396883380466323
"EGFR","VANDETANIB","Approved","antineoplastic agent",0.110169352163927
"EGFR","STAUROSPORINE","Not Approved","",0.00992208451165807
"EGFR","ICOTINIB","Not Approved","",0.555636732652852
"EGFR","LAPATINIB","Approved","antineoplastic agent",0.277818366326426
"EGFR","GW843682X","Not Approved","",0.00712354785452374
"EGFR","RINDOPEPIMUT","Not Approved","antineoplastic agent",1.38909183163213
"EGFR","POZIOTINIB","Not Approved","",0.138909183163213
"EGFR","IMGATUZUMAB","Not Approved","",0.555636732652852
"EGFR","CANERTINIB","Not Approved","",0.198441690233161
"EGFR","EPIDERMAL GROWTH FACTOR RECEPTOR TYROSINE KINASE INHIBITOR","Not Approved","",0.0308687073696029
"EGFR","NVP-TAE684","Not Approved","",0.00269726569248957
"EGFR","NIMOTUZUMAB","Not Approved","antineoplastic agent",0.694545915816065
"EGFR","PEMETREXED DISODIUM","Approved","Antineoplastic Agents,antineoplastic agent",0.0222254693061141
"EGFR","NERATINIB","Approved","antineoplastic agent",0.396883380466323
"EGFR","EMB-01","Not Approved","",0.138909183163213
"EGFR","CHEMBL:CHEMBL219557","Not Approved","",0.0926061221088086
"EGFR","RIBAVIRIN","Approved","",0.0146220192803382
"EGFR","AGERAFENIB","Not Approved","",0.0555636732652852
"EGFR","IBRUTINIB","Approved","antineoplastic agent",0.0168374767470561
"EGFR","EPITINIB","Not Approved","",0.277818366326426
"EGFR","AFATINIB","Approved","antineoplastic agent",1.18438356170739
"EGFR","ALFLUTINIB","Not Approved","",0.277818366326426
"EGFR","JNJ-26483327","Not Approved","",0.0617374147392058
"EGFR","BMS-599626","Not Approved","",0.277818366326426
"EGFR","PANITUMUMAB","Approved","antineoplastic agent",0.180581938112177
"EGFR","ZATUXIMAB","Not Approved","",0.277818366326426
"EGFR","MAB-425","Not Approved","",0.277818366326426
"EGFR","MP-412","Not Approved","",0.0926061221088086
"EGFR","TOZASERTIB","Not Approved","antineoplastic agent",0.00380573104556748
"EGFR","CEP-11981","Not Approved","",0.0264588920310882
"EGFR","PEGINTERFERON ALFA-2B","Approved","",0.0173636478954016
"EGFR","LEUCOVORIN CALCIUM","Approved","adjuvant to chemotherapy",0.0150172089906176
"EGFR","GRACILIN A","Not Approved","",0.555636732652852
"EGFR","DEPATUXIZUMAB","Not Approved","",0.833455098979278
"EGFR","CANERTINIB DIHYDROCHLORIDE","Not Approved","",0.11112734653057
"EGFR","FUTUXIMAB","Not Approved","",0.277818366326426
"EGFR","LAZERTINIB","Not Approved","",0.0555636732652852
"EGFR","FLUOROURACIL","Approved","",0.00466921624078027
"EGFR","THELIATINIB","Not Approved","",0.277818366326426
"EGFR","BMS-599626","Not Approved","",0.166691019795855
"EGFR","SAPITINIB","Not Approved","",0.0793766760932645
"EGFR","PF-05230907","Not Approved","",0.277818366326426
"EGFR","ROCILETINIB","Not Approved","",0.347272957908032
"EGFR","MULTIKINASE INHIBITOR AEE788","Not Approved","",0.185212244217617
"EGFR","SIMOTINIB","Not Approved","",0.277818366326426
"EGFR","SORAFENIB","Approved","antineoplastic agent",0.0073110096401691
"EGFR","CUDC-101","Not Approved","antineoplastic agent",0.0793766760932645
"EGFR","ZALUTUMUMAB","Not Approved","antineoplastic agent",0.277818366326426
"EGFR","MATUZUMAB","Not Approved","",0.833455098979278
"EGFR","ANTI-MET MONOCLONAL ANTIBODY MIXTURE SYM015","Not Approved","",0.138909183163213
"EGFR","GC1118","Not Approved","",0.277818366326426
"EGFR","TAK-285","Not Approved","",0.138909183163213
"EGFR","MITOGEN-ACTIVATED PROTEIN KINASE KINASE INHIBITOR","Not Approved","",0.0463030610544043
"EGFR","IMATINIB","Approved","antineoplastic agent",0.00740848976870469
"EGFR","EPIDERMAL GROWTH FACTOR","Not Approved","",0.138909183163213
"EGFR","OLMUTINIB","Not Approved","",0.277818366326426
"EGFR","CHEMBL:CHEMBL1077773","Not Approved","",0.555636732652852
"EGFR","BMS-690514","Not Approved","",0.185212244217617
"EGFR","CEMIPLIMAB-RWLC","Approved","",0.0396883380466323
"EGFR","CURCUMIN","Approved","",0.00841873837352806
"EGFR","PELITINIB","Not Approved","",0.277818366326426
"EGFR","ANTI-ERBB3 MONOCLONAL ANTIBODY AV-203","Not Approved","",0.0926061221088086
"EGFR","CENISERTIB","Not Approved","antineoplastic agent",0.00235439293496971
"EGFR","AEE-788","Not Approved","",0.0463030610544043
"EGFR","PEGINTERFERON ALFA-2A","Approved","for treatment of hepatitis B and C,Antineoplastic Agents; Immunomodulatory Agents",0.019159887332857
"EGFR","NAQUOTINIB","Not Approved","",0.416727549489639
"EGFR","MOBOCERTINIB","Approved","",1.1112734653057
"EGFR","RITUXIMAB","Approved","antineoplastic agent",0.0123474829478411
"EGFR","ILORASERTIB","Not Approved","",0.00239498591660712
"EGFR","MOMELOTINIB","Approved","",0.0213706435635712
"EGFR","TEPOTINIB","Approved","",0.0694545915816065
"EGFR","ANTI-MET/EGFR MONOCLONAL ANTIBODY LY3164530","Not Approved","",0.138909183163213
"EGFR","AG1478","Not Approved","",0.0793766760932645
"EGFR","CETUXIMAB SAROTALOCAN","Not Approved","",0.277818366326426
"EGFR","PATRITUMAB","Not Approved","",0.0926061221088086
"EGFR","CHEMBL:CHEMBL1078000","Not Approved","",0.555636732652852
"EGFR","NERATINIB MALEATE","Approved","",0.185212244217617
"EGFR","TESEVATINIB","Not Approved","antineoplastic agent",0.0926061221088086
"EGFR","BEVACIZUMAB-AWWB","Approved","antineoplastic agent",0.00694545915816065
"EGFR","SIROLIMUS","Approved","for treatment of wet age-related macular degeneration,immunosuppressant",0.0292440385606764
"EGFR","MDX-447","Not Approved","",0.138909183163213
"EGFR","MODOTUXIMAB","Not Approved","",0.277818366326426
"EGFR","TUCATINIB","Approved","antineoplastic agent",0.0347272957908032
"EGFR","FALNIDAMOL","Not Approved","",0.11112734653057
"EGFR","ALISERTIB","Not Approved","antineoplastic agent",0.00617374147392057
"EGFR","SOTRASTAURIN","Not Approved","",0.0045543994479742
"EGFR","PAN-HER KINASE INHIBITOR AC480","Not Approved","antineoplastic agent",0.0694545915816065
"EGFR","GO-6976","Not Approved","",0.00646089224014944
"EGFR","YUANHUADINE","Not Approved","",0.11112734653057
"EGFR","PD-168393","Not Approved","",0.555636732652852
"EGFR","DULIGOTUZUMAB","Not Approved","",0.138909183163213
"EGFR","NIVOLUMAB","Approved","antineoplastic agent",0.0185212244217617
"EGFR","AV-412","Not Approved","antineoplastic agent",0.277818366326426
"EGFR","NAZARTINIB","Not Approved","",0.555636732652852
"EGFR","NECITUMUMAB","Approved","antineoplastic agent",0.694545915816065
"EGFR","KBP5209","Not Approved","",0.0694545915816065
"EGFR","ALLITINIB","Not Approved","",0.277818366326426
"EGFR","ROGARATINIB","Not Approved","",0.0396883380466323
"EGFR","PF-06459988","Not Approved","",0.277818366326426
"EGFR","TARLOXOTINIB","Not Approved","",0.0694545915816065
"EGFR","DEHYDRATED ALCOHOL","Approved","",0.00703337636269433
"EGFR","PD 174265","Not Approved","",0.277818366326426
"EGFR","TAK-715","Not Approved","",0.0115757652636011
"EGFR","MM-151","Not Approved","",0.185212244217617
"EGFR","TOMUZOTUXIMAB","Not Approved","",0.277818366326426
"EGFR","OSIMERTINIB MESYLATE","Approved","",0.277818366326426
"EGFR","ERLOTINIB HYDROCHLORIDE","Approved","",0.185212244217617
"EGFR","CIPATINIB","Not Approved","",0.138909183163213
"EGFR","TALAZOPARIB","Approved","",0.010289569123201
"EGFR","NITROGLYCERIN","Approved","for treatment of Raynaud's disease",0.0213706435635712
"EGFR","MLN-8054","Not Approved","antineoplastic agent",0.00957994366642848
"EGFR","CHEMBL:CHEMBL29197","Not Approved","",0.0694545915816065
"EGFR","CISPLATIN","Approved","",0.0019159887332857
"EGFR","LIDOCAINE","Approved","for treatment of pelvic pain of bladder origin and interstitital cystitis,for treatment of premature ejaculation,anestethic,anesthetic",0.0163422568427309
"EGFR","PLUMBAGIN","Not Approved","",0.0427412871271425
"EGFR","RAMUCIRUMAB","Approved","antineoplastic agent",0.0926061221088086
"EGFR","ANTI-EGFR/HER2/HER3 MONOCLONAL ANTIBODY MIXTURE SYM013","Not Approved","",0.0926061221088086
"EGFR","ALOE-EMODIN","Not Approved","",0.138909183163213
"EGFR","LAPRITUXIMAB EMTANSINE","Not Approved","",0.555636732652852
"EGFR","PACLITAXEL","Approved","for treatment of peripheral arterial disease (PAD),DMARD,antiinflammatory agent,antineoplastic agent",0.00771717684240072
"EGFR","AFATINIB DIMALEATE","Approved","",0.0926061221088086
"EGFR","ANTI-EGFR MONOCLONAL ANTIBODY EMD 55900","Not Approved","",0.277818366326426
"EGFR","ANTI-PD1 MONOCLONAL ANTIBODY","Not Approved","",0.277818366326426
"EGFR","TREMELIMUMAB","Approved","antineoplastic agent",0.0308687073696029
"EGFR","PD-0166285","Not Approved","",0.00534266089089281
"EGFR","MAVELERTINIB","Not Approved","",0.138909183163213
"EGFR","AZD-4769","Not Approved","",0.277818366326426
"EGFR","DORAMAPIMOD","Not Approved","",0.0120790594054968
"EGFR","ROCILETINIB","Not Approved","",0.277818366326426
"EGFR","PUQUITINIB","Not Approved","",0.0252562151205842
"EGFR","PIMURUTAMAB","Not Approved","",0.277818366326426
"EGFR","CETUXIMAB SAROTALOCAN SODIUM","Not Approved","",0.277818366326426
"EGFR","MOBOCERTINIB SUCCINATE","Approved","",0.277818366326426
"EGFR","LOMUSTINE","Approved","",0.0694545915816065
"EGFR","IPILIMUMAB","Approved","antineoplastic agent",0.0138909183163213
"EGFR","TAMATINIB","Not Approved","",0.00342985637440032
"EGFR","CHEMBL:CHEMBL1358137","Not Approved","",0.185212244217617
"EGFR","RG-1530","Not Approved","",0.00295551453538751
"EGFR","IMGATUZUMAB","Not Approved","",0.138909183163213
"EGFR","ANTI-EGFRVIII IMMUNOTOXIN MR1-1","Not Approved","",0.277818366326426
"EGFR","ANTI-EGFRVIII ANTIBODY DRUG CONJUGATE AMG 595","Not Approved","",0.277818366326426
"EGFR","AMIVANTAMAB-VMJW","Approved","",0.277818366326426
"EGFR","PACRITINIB","Approved","antineoplastic agent",0.0308687073696029
"EGFR","BDTX189","Not Approved","",0.138909183163213
"EGFR","RUSERONTINIB","Not Approved","",0.0694545915816065
"EGFR","DIMETHYLCURCUMIN","Not Approved","",0.11112734653057
"EGFR","ANTI-PD-L1 MONOCLONAL ANTIBODY","Not Approved","",0.0926061221088086
"EGFR","GRACILIN J","Not Approved","",0.555636732652852
"EGFR","ZIPALERTINIB","Not Approved","",0.138909183163213
"EGFR","ANTI-EGFR MONOCLONAL ANTIBODY SYN004","Not Approved","",0.277818366326426
"EGFR","STO609","Not Approved","",0.138909183163213
"EGFR","ABIVERTINIB MALEATE","Not Approved","",0.138909183163213
"EGFR","VATALANIB","Not Approved","antineoplastic agent",0.0154343536848014
"EGFR","ATEZOLIZUMAB","Approved","",0.0264588920310882
"EGFR","PYROTINIB","Not Approved","",0.138909183163213
"EGFR","ABIVERTINIB","Not Approved","",0.0463030610544043
"EGFR","METHYLCURCUMIN","Not Approved","",0.138909183163213
"EGFR","BRIGATINIB","Approved","",0.0757686453617525
"EGFR","AEE788","Not Approved","",0.0396883380466323
"EGFR","S-222611","Not Approved","",0.277818366326426
"EGFR","DACOMITINIB ANHYDROUS","Approved","antineoplastic agent",0.601939793707256
"EGFR","PKI166","Not Approved","",0.416727549489639
"EGFR","ZALUTUMUMAB","Not Approved","",0.833455098979278
"EGFR","ANTI-EGFR MONOCLONAL ANTIBODY GT-MAB 5.2-GEX","Not Approved","",0.277818366326426
"EGFR","FUTUXIMAB/MODOTUXIMAB MIXTURE","Not Approved","antineoplastic agent",0.277818366326426
"EGFR","FUTUXIMAB","Not Approved","",0.277818366326426
"EGFR","REGORAFENIB","Approved","antineoplastic agent",0.00841873837352806
"EGFR","URACIL","Approved","antineoplastic agent",0.0463030610544043
"EGFR","AUMOLERTINIB","Not Approved","",0.138909183163213
"EGFR","CYC-116","Not Approved","",0.0028641068693446
"EGFR","DURVALUMAB","Approved","",0.0252562151205842
"EGFR","CRIZOTINIB","Approved","antineoplastic agent",0.0106853217817856
"IL5RA","BENRALIZUMAB","Approved","antiasthmatic agent",52.5076712356945
"LAMA5","OCRIPLASMIN","Approved","",1.38178082199196
"CCNE1","DINACICLIB","Not Approved","",0.875127853928242
"CCNE1","FADRACICLIB","Not Approved","",1.31269178089236
"CCNE1","ALISERTIB","Not Approved","antineoplastic agent",0.116683713857099
"CCNE1","CDK INHIBITOR SNS-032","Not Approved","",5.25076712356945
"CCNE1","RONICICLIB","Not Approved","",0.187527397270337
"CCNE1","AKT INHIBITOR MK2206","Not Approved","",0.328172945223091
"CCNE1","FULVESTRANT","Approved","antineoplastic agent",0.21878196348206
"CCNE1","PALBOCICLIB","Approved","",0.107158512725907
"CCNE1","AMG-900","Not Approved","",0.656345890446181
"CCNE1","TASELISIB","Not Approved","",0.403905163351496
"LAMB3","FENTANYL CITRATE","Approved","adjuvant to anesthesia,opioid,analgesic",1.75025570785648
"LAMB3","OCRIPLASMIN","Approved","",0.69089041099598
"ITGA9","BOP","Not Approved","",26.2538356178472
"ITGA9","SVEP1","Not Approved","",26.2538356178472
"IL21R","RIBAVIRIN","Approved","",0.921187214661307
"IL21R","DENENICOKIN","Not Approved","antineoplastic agent",17.5025570785648
"IL21R","PEGINTERFERON ALFA-2B","Approved","",1.0939098174103
"GHR","ARX201","Not Approved","growth hormone replacement therapy",5.25076712356945
"GHR","SOMATROPIN (RECOMBINANT DNA ORIGIN)","Approved","hormone replacement,for treatment of spinal muscular atrophy,For treatment of growth disorders,growth hormone replacement therapy",1.40020456628519
"GHR","ACP-001","Not Approved","hormone replacement",2.62538356178472
"GHR","SOMAPACITAN","Approved","",5.25076712356945
"GHR","PEGVISOMANT","Approved","for treatment of acromegaly",10.5015342471389
"GHR","SOMATROGON","Approved","",5.25076712356945
"GHR","LONAPEGSOMATROPIN","Approved","",5.25076712356945
"GHR","ALBUSOMATROPIN","Not Approved","hormone replacement",2.62538356178472
"GHR","SOMATROGON","Not Approved","hormone replacement",1.75025570785648
"GHR","SOMATREM","Approved","",5.25076712356945
"LTBR","HCBE-11","Not Approved","",52.5076712356945
"LTBR","BAMINERCEPT ALFA","Not Approved","DMARD,antiinflammatory agent",6.56345890446181
"CTF1","CARDIOTROPHIN-1","Not Approved","",7.5010958908135
"CTF1","COMPOUND 13C [PMID: 20684591]","Not Approved","",7.5010958908135
"CTF1","G&OUML; 6976","Not Approved","",1.87527397270337
"CTF1","CRT 0066101","Not Approved","",2.50036529693783
"CTF1","NIK SMI1","Not Approved","",1.87527397270337
"CTF1","KB-NB142-70","Not Approved","",7.5010958908135
"CTF1","BPKDI","Not Approved","",2.50036529693783
"NTRK2","ENTRECTINIB","Approved","",0.115148401832663
"NTRK2","ZM447439","Not Approved","",0.0575742009163317
"NTRK2","DIETHYLDITHIOCARBAMATE","Not Approved","",0.312545662117229
"NTRK2","CEP-2563","Not Approved","",0.0643476363182531
"NTRK2","LAROTRECTINIB","Approved","",1.36738727176288
"NTRK2","SP-600125","Not Approved","",0.012291121543936
"NTRK2","PLX-7486","Not Approved","",0.273477454352575
"NTRK2","LESTAURTINIB","Not Approved","antineoplastic agent",0.182318302901717
"NTRK2","HESPERADIN","Not Approved","",0.0273477454352575
"NTRK2","CYCLOSPORINE","Approved","immunosuppressant,opthalmological agent",0.0251473521243748
"NTRK2","PILOCARPINE HYDROCHLORIDE","Approved","for treatment of incontinence",0.115148401832663
"NTRK2","MK-2461","Not Approved","",0.0455795757254292
"NTRK2","LAUROGUADINE","Not Approved","",0.0390682077646536
"NTRK2","GW-2580","Not Approved","",0.136738727176288
"NTRK2","CENISERTIB","Not Approved","antineoplastic agent",0.00927042218144324
"NTRK2","ILORASERTIB","Not Approved","",0.00943025704664053
"NTRK2","SB202190","Not Approved","",0.0303863838169528
"NTRK2","METHADONE HYDROCHLORIDE","Approved","Opioid; Antitussive Agents,Analgesics",0.0643476363182531
"NTRK2","PF-562271","Not Approved","",0.0101287946056509
"NTRK2","GAMBOGIC AMIDE","Not Approved","",0.364636605803434
"NTRK2","JNJ-7706621","Not Approved","",0.01988926940746
"NTRK2","GW441756X","Not Approved","",0.0168293818063123
"NTRK2","PD-0166285","Not Approved","",0.0210367272578904
"NTRK2","TOZASERTIB","Not Approved","antineoplastic agent",0.0149850659919219
"NTRK2","SNS-314","Not Approved","antineoplastic agent",0.0260454718431024
"NTRK2","CLOZAPINE","Approved","Antipsychotic Agents",0.0225548415960887
"NTRK2","LITHIUM","Approved","",0.0520909436862049
"NTRK2","DOXORUBICIN HYDROCHLORIDE","Approved","antineoplastic agent",0.0145854642321374
"NTRK2","DOVITINIB","Not Approved","antineoplastic agent",0.0108307902713891
"NTRK2","ALTIRATINIB","Not Approved","",0.10939098174103
"NTRK2","CHEMBL:CHEMBL546797","Not Approved","",0.0341846817940719
"NTRK2","SORAFENIB","Approved","antineoplastic agent",0.00959570015272195
"NTRK2","SELITRECTINIB","Not Approved","",0.364636605803434
"NTRK2","CORTICOTROPIN","Approved","Diagnostic Agents",0.273477454352575
"NTRK2","CRIZOTINIB","Approved","antineoplastic agent",0.0420734545157809
"NTRK2","ALISERTIB","Not Approved","antineoplastic agent",0.0243091070535623
"NTRK2","LAROTRECTINIB SULFATE","Approved","",0.364636605803434
"NTRK2","AZD-7451","Not Approved","",0.364636605803434
"NTRK2","DORAMAPIMOD","Not Approved","",0.0475612964091436
"NTRK2","LINIFANIB","Not Approved","antineoplastic agent",0.0136738727176288
"NTRK2","RG-1530","Not Approved","",0.0116373384830883
"NTRK2","TALETRECTINIB","Not Approved","",0.10939098174103
"NTRK2","AZD-6918","Not Approved","",0.364636605803434
"NTRK2","CENEGERMIN-BKBJ","Approved","",0.273477454352575
"NTRK2","TAMATINIB","Not Approved","",0.0135050594742013
"NTRK2","BMS-754807","Not Approved","antineoplastic agent",0.243091070535623
"NTRK2","CISPLATIN","Approved","",0.0150884112746249
"NTRK2","AST-487","Not Approved","",0.0266807272539098
"ITGA1","SAN-300","Not Approved","DMARD,antiinflammatory agent",26.2538356178472
"KIT","DASATINIB ANHYDROUS","Approved","antineoplastic agent",0.295771579484432
"KIT","INFIGRATINIB","Approved","",0.0937218585197581
"KIT","ENMD-2076","Not Approved","antineoplastic agent",0.0408143577424753
"KIT","PEXIDARTINIB","Approved","",0.271123947860729
"KIT","TELATINIB","Not Approved","antineoplastic agent",0.271123947860729
"KIT","GW843682X","Not Approved","",0.0162210908976504
"KIT","RIPRETINIB","Approved","",1.51829410802008
"KIT","TIVOZANIB HYDROCHLORIDE","Approved","",0.126524509001674
"KIT","AZD3229","Not Approved","",1.26524509001673
"KIT","SORAFENIB","Approved","antineoplastic agent",0.133183693685972
"KIT","PAZOPANIB","Approved","antineoplastic agent",0.0436291410350598
"KIT","AVAPRITINIB","Approved","",1.8978676350251
"KIT","SUNITINIB","Approved","antineoplastic agent",0.490605238986081
"KIT","CRENOLANIB","Not Approved","",0.126524509001674
"KIT","CYTARABINE","Approved","antineoplastic agent",0.015620309753293
"KIT","RG-1530","Not Approved","",0.0067300270745571
"KIT","XL820","Not Approved","antineoplastic agent",0.316311272504184
"KIT","MASITINIB","Approved","antineoplastic agent,DMARD,antiinflammatory agent",0.186065454414226
"KIT","NILOTINIB","Approved","antineoplastic agent",0.67216145407139
"KIT","SEMAXANIB","Not Approved","",0.0372130908828451
"KIT","MOTESANIB","Not Approved","antineoplastic agent",0.230044561821225
"KIT","DOVITINIB","Not Approved","antineoplastic agent",0.0313179477726915
"KIT","CENISERTIB","Not Approved","antineoplastic agent",0.0160836240256365
"KIT","ENTRECTINIB","Approved","",0.0110986411404977
"KIT","TANDUTINIB","Not Approved","antineoplastic agent",0.135561973930364
"KIT","REGORAFENIB","Approved","antineoplastic agent",0.364237222883605
"KIT","XL-820","Not Approved","",0.210874181669456
"KIT","PI3K/BET INHIBITOR LY294002","Not Approved","",0.210874181669456
"KIT","AKT INHIBITOR MK2206","Not Approved","",0.0790778181260459
"KIT","IDRX-42","Not Approved","",0.632622545008367
"KIT","GILTERITINIB","Approved","",0.066591846842986
"KIT","PEXIDARTINIB HYDROCHLORIDE","Approved","",0.210874181669456
"KIT","ILORASERTIB","Not Approved","",0.00545364262938248
"KIT","COPANLISIB","Approved","",0.0575111404553061
"KIT","NINTEDANIB ESYLATE","Approved","antineoplastic agent",0.0506098036006694
"KIT","QUIZARTINIB","Approved","antineoplastic agent",0.632622545008367
"KIT","SNS-314","Not Approved","antineoplastic agent",0.0150624415478183
"KIT","BARASERTIB","Not Approved","",0.0575111404553061
"KIT","JNJ-7706621","Not Approved","",0.0115022280910612
"KIT","CHEMBL:CHEMBL578061","Not Approved","",0.0253049018003347
"KIT","CRIZOTINIB","Approved","antineoplastic agent",0.072994909039427
"KIT","FORETINIB","Not Approved","antineoplastic agent",0.033295923421493
"KIT","OLVEREMBATINIB","Not Approved","",0.210874181669456
"KIT","LENVATINIB","Approved","antineoplastic agent",0.0351456969449093
"KIT","TORIPALIMAB-TPZI","Approved","",0.253049018003347
"KIT","CYC-116","Not Approved","",0.00652188190730276
"KIT","CABOZANTINIB S-MALATE","Approved","antineoplastic agent",0.172533421365918
"KIT","BAY 61-3606","Not Approved","",0.0154298181709358
"KIT","PEMBROLIZUMAB","Approved","",0.0722997194295277
"KIT","FAMITINIB","Not Approved","",0.180749298573819
"KIT","BEVACIZUMAB-AWWB","Approved","antineoplastic agent",0.0316311272504184
"KIT","AST-487","Not Approved","",0.0154298181709358
"KIT","THE-630","Not Approved","",0.632622545008367
"KIT","AXITINIB","Approved","antineoplastic agent",0.172533421365918
"KIT","PONATINIB","Approved","antineoplastic agent",0.354268625204686
"KIT","ROMIPLOSTIM","Approved","for treatment of thrombocytopenia",0.0790778181260459
"KIT","BINIMETINIB","Approved","antineoplastic agent,DMARD,antiinflammatory agent",0.126524509001674
"KIT","FF-10101","Not Approved","",0.421748363338912
"KIT","SU-014813","Not Approved","",0.0903746492869096
"KIT","ANLOTINIB","Not Approved","",0.0903746492869096
"KIT","OSI-930","Not Approved","antineoplastic agent",0.253049018003347
"KIT","TRAMETINIB DIMETHYL SULFOXIDE","Approved","antineoplastic agent",0.037957352700502
"KIT","XL999","Not Approved","antineoplastic agent",0.0632622545008368
"KIT","LETROZOLE","Approved","antineoplastic agent",0.0702913938898186
"KIT","PAZOPANIB HYDROCHLORIDE","Not Approved","",0.210874181669456
"KIT","FLUMATINIB","Not Approved","",0.632622545008367
"KIT","ADAVOSERTIB","Not Approved","antineoplastic agent",0.0451873246434548
"KIT","MOTESANIB DIPHOSPHATE","Not Approved","",1.26524509001673
"KIT","VENETOCLAX","Approved","",0.0602497661912731
"KIT","CEDIRANIB","Not Approved","antineoplastic agent",0.0230044561821224
"KIT","MIRDAMETINIB","Not Approved","",0.0790778181260459
"KIT","DERAZANTINIB","Not Approved","antineoplastic agent",0.158155636252092
"KIT","XL-999","Not Approved","",0.0575111404553061
"KIT","CM-082","Not Approved","",0.158155636252092
"KIT","LINIFANIB","Not Approved","antineoplastic agent",0.00790778181260459
"KIT","AMG-191","Not Approved","",1.26524509001673
"KIT","MIDOSTAURIN","Approved","antineoplastic agent",0.210874181669456
"KIT","BEZUCLASTINIB","Not Approved","",1.8978676350251
"KIT","VATALANIB","Not Approved","antineoplastic agent",0.140582787779637
"KIT","AMUVATINIB","Not Approved","antineoplastic agent",0.451873246434548
"KIT","SERALUTINIB","Not Approved","",0.105437090834728
"KIT","SP-600125","Not Approved","",0.00710811848324008
"KIT","IMATINIB","Approved","antineoplastic agent",1.02906600654694
"PDGFC","SUNITINIB","Approved","antineoplastic agent",1.07158512725907
"IL4R","SUNITINIB","Approved","antineoplastic agent",0.35719504241969
"IL4R","DUPILUMAB","Approved","",8.75127853928242
"IL4R","CINTREDEKIN BESUDOTOX","Not Approved","antineoplastic agent",5.83418569285494
"IL4R","PRX-321","Not Approved","antineoplastic agent",17.5025570785648
"IL4R","PITRAKINRA","Not Approved","",17.5025570785648
"IL4R","ROMILKIMAB","Not Approved","",2.91709284642747
"FGF18","SPRIFERMIN","Not Approved","",52.5076712356945
"TLR2","ADALIMUMAB-ADBM","Approved","DMARD,antiinflammatory agent",0.227305936085258
"TLR2","TOMARALIMAB","Not Approved","",3.75054794540675
"TLR2","PAREGORIC","Approved","analgesic",0.163067301974206
"TLR2","CHEMBL:CHEMBL1836411","Not Approved","",7.5010958908135
"TLR2","DIPROVOCIM-1","Not Approved","",3.75054794540675
"TLR2","INFLIXIMAB-DYYB","Approved","DMARD,antiinflammatory agent",0.241970835187532
"TLR2","VB-201","Not Approved","antipsoriatic agent",0.937636986351688
"TLR2","PEPTIDOGLYCAN","Not Approved","",3.75054794540675
"TLR2","RESVERATROL HEXANOIC ACID","Not Approved","",7.5010958908135
"TLR2","DEFOSLIMOD","Not Approved","",1.87527397270337
"TLR2","TLR AGONIST CADI-05","Not Approved","",2.50036529693783
"TLR2","TOMARALIMAB","Not Approved","",7.5010958908135
"TLR2","DIAPEP 277","Not Approved","antidiabetic",3.75054794540675
"TLR2","COMPOUND 13 [PMID: 23098072]","Not Approved","",3.75054794540675
"SPP1","TETRADECANOYLPHORBOL ACETATE","Not Approved","",0.152196148509259
"SPP1","ANHYDROUS TACROLIMUS","Approved","immunosuppressant",0.250036529693783
"SPP1","CHONDROITIN SULFATES","Approved","",0.777891425713993
"SPP1","TRETINOIN","Approved","for treatment of acne",0.0769343168288564
"SPP1","PROTEIN PHOSPHATASE INHIBITOR","Not Approved","",1.40020456628519
