ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0030149,sphingolipid catabolic process,1/360,39/18888,0.025641026,1.345299145,0.300886096,0.528231816,0.71097771,0.656670288,129807,1
GO:0032438,melanosome organization,1/360,39/18888,0.025641026,1.345299145,0.300886096,0.528231816,0.71097771,0.656670288,63971,1
GO:0038179,neurotrophin signaling pathway,1/360,39/18888,0.025641026,1.345299145,0.300886096,0.528231816,0.71097771,0.656670288,627,1
GO:0043388,positive regulation of DNA binding,1/360,39/18888,0.025641026,1.345299145,0.300886096,0.528231816,0.71097771,0.656670288,1950,1
GO:0045746,negative regulation of Notch signaling pathway,1/360,39/18888,0.025641026,1.345299145,0.300886096,0.528231816,0.71097771,0.656670288,441478,1
GO:0050892,intestinal absorption,1/360,39/18888,0.025641026,1.345299145,0.300886096,0.528231816,0.71097771,0.656670288,150,1
GO:0051349,positive regulation of lyase activity,1/360,39/18888,0.025641026,1.345299145,0.300886096,0.528231816,0.71097771,0.656670288,775,1
GO:0051938,L-glutamate import,1/360,39/18888,0.025641026,1.345299145,0.300886096,0.528231816,0.71097771,0.656670288,8864,1
GO:0051954,positive regulation of amine transport,1/360,39/18888,0.025641026,1.345299145,0.300886096,0.528231816,0.71097771,0.656670288,552,1
GO:0060999,positive regulation of dendritic spine development,1/360,39/18888,0.025641026,1.345299145,0.300886096,0.528231816,0.71097771,0.656670288,85358,1
GO:0140632,canonical inflammasome complex assembly,1/360,39/18888,0.025641026,1.345299145,0.300886096,0.528231816,0.71097771,0.656670288,7099,1
GO:1901223,negative regulation of non-canonical NF-kappaB signal transduction,1/360,39/18888,0.025641026,1.345299145,0.300886096,0.528231816,0.71097771,0.656670288,4856,1
GO:0007224,smoothened signaling pathway,3/360,146/18888,0.020547945,1.078082192,0.132019756,0.528938746,0.711411065,0.657070541,6469/7846/3340,3
GO:0098656,monoatomic anion transmembrane transport,3/360,146/18888,0.020547945,1.078082192,0.132019756,0.528938746,0.711411065,0.657070541,10861/7439/1187,3
GO:0050870,positive regulation of T cell activation,5/360,253/18888,0.019762846,1.036890646,0.082343683,0.530185971,0.712829156,0.658380312,9308/6469/6708/1378/3965,5
GO:0009259,ribonucleotide metabolic process,9/360,466/18888,0.019313305,1.013304721,0.040536739,0.531265405,0.713896094,0.659365754,51166/3304/4833/978/2983/481/3000/116285/136332,9
GO:0001656,metanephros development,2/360,93/18888,0.021505376,1.128315412,0.172909001,0.53175215,0.713896094,0.659365754,6469/55083,2
GO:0002690,positive regulation of leukocyte chemotaxis,2/360,93/18888,0.021505376,1.128315412,0.172909001,0.53175215,0.713896094,0.659365754,5054/3965,2
GO:0070098,chemokine-mediated signaling pathway,2/360,93/18888,0.021505376,1.128315412,0.172909001,0.53175215,0.713896094,0.659365754,2920/2921,2
GO:0031346,positive regulation of cell projection organization,7/360,360/18888,0.019444444,1.020185185,0.053899928,0.531957774,0.713912829,0.65938121,3655/5754/55329/627/91752/6280/3815,7
GO:0031333,negative regulation of protein-containing complex assembly,3/360,147/18888,0.020408163,1.070748299,0.120031922,0.533545127,0.714888029,0.66028192,6708/91663/6710,3
GO:0051783,regulation of nuclear division,3/360,147/18888,0.020408163,1.070748299,0.120031922,0.533545127,0.714888029,0.66028192,1843/1950/11105,3
GO:0051960,regulation of nervous system development,9/360,468/18888,0.019230769,1.008974359,0.027403121,0.536450636,0.714888029,0.66028192,575/6696/57556/8864/6469/627/85358/79365/3815,9
GO:0001916,positive regulation of T cell mediated cytotoxicity,1/360,40/18888,0.025,1.311666667,0.275046539,0.537242191,0.714888029,0.66028192,5819,1
GO:0006730,one-carbon metabolic process,1/360,40/18888,0.025,1.311666667,0.275046539,0.537242191,0.714888029,0.66028192,10840,1
GO:0008210,estrogen metabolic process,1/360,40/18888,0.025,1.311666667,0.275046539,0.537242191,0.714888029,0.66028192,1558,1
GO:0009167,purine ribonucleoside monophosphate metabolic process,1/360,40/18888,0.025,1.311666667,0.275046539,0.537242191,0.714888029,0.66028192,136332,1
GO:0015865,purine nucleotide transport,1/360,40/18888,0.025,1.311666667,0.275046539,0.537242191,0.714888029,0.66028192,1378,1
GO:0030279,negative regulation of ossification,1/360,40/18888,0.025,1.311666667,0.275046539,0.537242191,0.714888029,0.66028192,2623,1
GO:0042307,positive regulation of protein import into nucleus,1/360,40/18888,0.025,1.311666667,0.275046539,0.537242191,0.714888029,0.66028192,6469,1
GO:0043403,skeletal muscle tissue regeneration,1/360,40/18888,0.025,1.311666667,0.275046539,0.537242191,0.714888029,0.66028192,8324,1
GO:0044060,regulation of endocrine process,1/360,40/18888,0.025,1.311666667,0.275046539,0.537242191,0.714888029,0.66028192,6696,1
GO:0045923,positive regulation of fatty acid metabolic process,1/360,40/18888,0.025,1.311666667,0.275046539,0.537242191,0.714888029,0.66028192,552,1
GO:0048246,macrophage chemotaxis,1/360,40/18888,0.025,1.311666667,0.275046539,0.537242191,0.714888029,0.66028192,566,1
GO:0048753,pigment granule organization,1/360,40/18888,0.025,1.311666667,0.275046539,0.537242191,0.714888029,0.66028192,63971,1
GO:0051125,regulation of actin nucleation,1/360,40/18888,0.025,1.311666667,0.275046539,0.537242191,0.714888029,0.66028192,9463,1
GO:0071354,cellular response to interleukin-6,1/360,40/18888,0.025,1.311666667,0.275046539,0.537242191,0.714888029,0.66028192,1050,1
GO:0086091,regulation of heart rate by cardiac conduction,1/360,40/18888,0.025,1.311666667,0.275046539,0.537242191,0.714888029,0.66028192,775,1
GO:0099622,cardiac muscle cell membrane repolarization,1/360,40/18888,0.025,1.311666667,0.275046539,0.537242191,0.714888029,0.66028192,481,1
GO:1902742,apoptotic process involved in development,1/360,40/18888,0.025,1.311666667,0.275046539,0.537242191,0.714888029,0.66028192,389610,1
GO:1903115,regulation of actin filament-based movement,1/360,40/18888,0.025,1.311666667,0.275046539,0.537242191,0.714888029,0.66028192,775,1
GO:0043367,"CD4-positive, alpha-beta T cell differentiation",2/360,94/18888,0.021276596,1.116312057,0.157578703,0.537519976,0.714888029,0.66028192,9308/3965,2
GO:0050848,regulation of calcium-mediated signaling,2/360,94/18888,0.021276596,1.116312057,0.157578703,0.537519976,0.714888029,0.66028192,9454/64581,2
GO:0051492,regulation of stress fiber assembly,2/360,94/18888,0.021276596,1.116312057,0.157578703,0.537519976,0.714888029,0.66028192,10395/84952,2
GO:0055006,cardiac cell development,2/360,94/18888,0.021276596,1.116312057,0.157578703,0.537519976,0.714888029,0.66028192,182/7373,2
GO:0001935,endothelial cell proliferation,4/360,202/18888,0.01980198,1.038943894,0.077566708,0.539272891,0.716961369,0.662196889,441478/1950/2252/23213,4
GO:0002440,production of molecular mediator of immune response,6/360,310/18888,0.019354839,1.015483871,0.038315931,0.542154278,0.720532978,0.665495685,7099/64581/1378/3815/28923/202309,6
GO:0002687,positive regulation of leukocyte migration,3/360,149/18888,0.020134228,1.056375839,0.096301137,0.542681335,0.720678571,0.665630156,5054/8174/3965,3
GO:0098739,import across plasma membrane,4/360,203/18888,0.019704433,1.033825944,0.06754137,0.543173893,0.720678571,0.665630156,3763/775/8864/481,4
GO:0033555,multicellular organismal response to stress,2/360,95/18888,0.021052632,1.104561404,0.142414306,0.543238771,0.720678571,0.665630156,150/5582,2
GO:0060395,SMAD protein signal transduction,2/360,95/18888,0.021052632,1.104561404,0.142414306,0.543238771,0.720678571,0.665630156,4856/8483,2
GO:0071901,negative regulation of protein serine/threonine kinase activity,2/360,95/18888,0.021052632,1.104561404,0.142414306,0.543238771,0.720678571,0.665630156,1843/5577,2
GO:0003203,endocardial cushion morphogenesis,1/360,41/18888,0.024390244,1.279674797,0.249886396,0.546080943,0.721858071,0.666719562,6615,1
GO:0003352,regulation of cilium movement,1/360,41/18888,0.024390244,1.279674797,0.249886396,0.546080943,0.721858071,0.666719562,246176,1
GO:0006458,'de novo' protein folding,1/360,41/18888,0.024390244,1.279674797,0.249886396,0.546080943,0.721858071,0.666719562,3304,1
GO:0032570,response to progesterone,1/360,41/18888,0.024390244,1.279674797,0.249886396,0.546080943,0.721858071,0.666719562,2354,1
GO:0032781,positive regulation of ATP-dependent activity,1/360,41/18888,0.024390244,1.279674797,0.249886396,0.546080943,0.721858071,0.666719562,481,1
GO:0045454,cell redox homeostasis,1/360,41/18888,0.024390244,1.279674797,0.249886396,0.546080943,0.721858071,0.666719562,114112,1
GO:0048489,synaptic vesicle transport,1/360,41/18888,0.024390244,1.279674797,0.249886396,0.546080943,0.721858071,0.666719562,1759,1
GO:0071542,dopaminergic neuron differentiation,1/360,41/18888,0.024390244,1.279674797,0.249886396,0.546080943,0.721858071,0.666719562,6469,1
GO:0072210,metanephric nephron development,1/360,41/18888,0.024390244,1.279674797,0.249886396,0.546080943,0.721858071,0.666719562,55083,1
GO:1904994,regulation of leukocyte adhesion to vascular endothelial cell,1/360,41/18888,0.024390244,1.279674797,0.249886396,0.546080943,0.721858071,0.666719562,9314,1
GO:0032886,regulation of microtubule-based process,5/360,258/18888,0.019379845,1.016795866,0.037863808,0.54758495,0.723070373,0.667839263,246176/3304/10769/25893/100653515,5
GO:0045927,positive regulation of growth,5/360,258/18888,0.019379845,1.016795866,0.037863808,0.54758495,0.723070373,0.667839263,10551/552/627/6280/3872,5
GO:0051259,protein complex oligomerization,5/360,258/18888,0.019379845,1.016795866,0.037863808,0.54758495,0.723070373,0.667839263,23237/220/26251/56341/1759,5
GO:0006637,acyl-CoA metabolic process,2/360,96/18888,0.020833333,1.093055556,0.12741187,0.548908304,0.723525354,0.66825949,51166/116285,2
GO:0007044,cell-substrate junction assembly,2/360,96/18888,0.020833333,1.093055556,0.12741187,0.548908304,0.723525354,0.66825949,3655/10395,2
GO:0031110,regulation of microtubule polymerization or depolymerization,2/360,96/18888,0.020833333,1.093055556,0.12741187,0.548908304,0.723525354,0.66825949,246176/3304,2
GO:0035383,thioester metabolic process,2/360,96/18888,0.020833333,1.093055556,0.12741187,0.548908304,0.723525354,0.66825949,51166/116285,2
GO:0042982,amyloid precursor protein metabolic process,2/360,96/18888,0.020833333,1.093055556,0.12741187,0.548908304,0.723525354,0.66825949,1139/1942,2
GO:0007623,circadian rhythm,4/360,205/18888,0.019512195,1.023739837,0.047637596,0.55092491,0.725924587,0.67047546,3397/8864/5582/79365,4
GO:0034614,cellular response to reactive oxygen species,3/360,151/18888,0.01986755,1.042384106,0.072888656,0.551713605,0.726445844,0.670956901,3082/9314/4353,3
GO:0098876,vesicle-mediated transport to the plasma membrane,3/360,151/18888,0.01986755,1.042384106,0.072888656,0.551713605,0.726445844,0.670956901,81693/79778/63971,3
GO:0140747,regulation of ncRNA transcription,2/360,97/18888,0.020618557,1.081786942,0.112567587,0.554528371,0.727078345,0.671541089,4613/9314,2
GO:0000578,embryonic axis specification,1/360,42/18888,0.023809524,1.249206349,0.225368194,0.554751334,0.727078345,0.671541089,441478,1
GO:0009124,nucleoside monophosphate biosynthetic process,1/360,42/18888,0.023809524,1.249206349,0.225368194,0.554751334,0.727078345,0.671541089,978,1
GO:0009126,purine nucleoside monophosphate metabolic process,1/360,42/18888,0.023809524,1.249206349,0.225368194,0.554751334,0.727078345,0.671541089,136332,1
GO:0014044,Schwann cell development,1/360,42/18888,0.023809524,1.249206349,0.225368194,0.554751334,0.727078345,0.671541089,79628,1
GO:0014046,dopamine secretion,1/360,42/18888,0.023809524,1.249206349,0.225368194,0.554751334,0.727078345,0.671541089,6571,1
GO:0050691,regulation of defense response to virus by host,1/360,42/18888,0.023809524,1.249206349,0.225368194,0.554751334,0.727078345,0.671541089,29800,1
GO:0060236,regulation of mitotic spindle organization,1/360,42/18888,0.023809524,1.249206349,0.225368194,0.554751334,0.727078345,0.671541089,3304,1
GO:0060251,regulation of glial cell proliferation,1/360,42/18888,0.023809524,1.249206349,0.225368194,0.554751334,0.727078345,0.671541089,6469,1
GO:0098703,calcium ion import across plasma membrane,1/360,42/18888,0.023809524,1.249206349,0.225368194,0.554751334,0.727078345,0.671541089,775,1
GO:0141084,inflammasome-mediated signaling pathway,1/360,42/18888,0.023809524,1.249206349,0.225368194,0.554751334,0.727078345,0.671541089,7099,1
GO:1902656,calcium ion import into cytosol,1/360,42/18888,0.023809524,1.249206349,0.225368194,0.554751334,0.727078345,0.671541089,775,1
GO:1990000,amyloid fibril formation,1/360,42/18888,0.023809524,1.249206349,0.225368194,0.554751334,0.727078345,0.671541089,1139,1
GO:0010508,positive regulation of autophagy,3/360,152/18888,0.019736842,1.035526316,0.061298803,0.556190108,0.728447428,0.672805596,64798/10769/25893,3
GO:0031023,microtubule organizing center organization,3/360,152/18888,0.019736842,1.035526316,0.061298803,0.556190108,0.728447428,0.672805596,7846/10769/100653515,3
GO:0030522,intracellular receptor signaling pathway,7/360,369/18888,0.01897019,0.99530262,-0.01270219,0.558175082,0.730788205,0.674967575,3304/4330/8856/7099/161582/338382/8644,7
GO:0002042,cell migration involved in sprouting angiogenesis,2/360,98/18888,0.020408163,1.070748299,0.097877783,0.560098794,0.73226924,0.676335482,9314/10769,2
GO:0006942,regulation of striated muscle contraction,2/360,98/18888,0.020408163,1.070748299,0.097877783,0.560098794,0.73226924,0.676335482,775/481,2
GO:0030101,natural killer cell activation,2/360,98/18888,0.020408163,1.070748299,0.097877783,0.560098794,0.73226924,0.676335482,2268/7305,2
GO:0060993,kidney morphogenesis,2/360,98/18888,0.020408163,1.070748299,0.097877783,0.560098794,0.73226924,0.676335482,6469/55083,2
GO:0010453,regulation of cell fate commitment,1/360,43/18888,0.023255814,1.220155039,0.201457415,0.563256562,0.733285049,0.677273699,8324,1
GO:0016266,O-glycan processing,1/360,43/18888,0.023255814,1.220155039,0.201457415,0.563256562,0.733285049,0.677273699,93010,1
GO:0032768,regulation of monooxygenase activity,1/360,43/18888,0.023255814,1.220155039,0.201457415,0.563256562,0.733285049,0.677273699,4883,1
GO:0043368,positive T cell selection,1/360,43/18888,0.023255814,1.220155039,0.201457415,0.563256562,0.733285049,0.677273699,6469,1
GO:0045124,regulation of bone resorption,1/360,43/18888,0.023255814,1.220155039,0.201457415,0.563256562,0.733285049,0.677273699,6696,1
GO:0045663,positive regulation of myoblast differentiation,1/360,43/18888,0.023255814,1.220155039,0.201457415,0.563256562,0.733285049,0.677273699,91653,1
GO:0046640,regulation of alpha-beta T cell proliferation,1/360,43/18888,0.023255814,1.220155039,0.201457415,0.563256562,0.733285049,0.677273699,3965,1
GO:0051353,positive regulation of oxidoreductase activity,1/360,43/18888,0.023255814,1.220155039,0.201457415,0.563256562,0.733285049,0.677273699,4883,1
GO:0070296,sarcoplasmic reticulum calcium ion transport,1/360,43/18888,0.023255814,1.220155039,0.201457415,0.563256562,0.733285049,0.677273699,775,1
GO:1900026,positive regulation of substrate adhesion-dependent cell spreading,1/360,43/18888,0.023255814,1.220155039,0.201457415,0.563256562,0.733285049,0.677273699,91663,1
GO:1904646,cellular response to amyloid-beta,1/360,43/18888,0.023255814,1.220155039,0.201457415,0.563256562,0.733285049,0.677273699,7099,1
GO:2000403,positive regulation of lymphocyte migration,1/360,43/18888,0.023255814,1.220155039,0.201457415,0.563256562,0.733285049,0.677273699,8174,1
GO:0016050,vesicle organization,7/360,371/18888,0.018867925,0.989937107,-0.027286194,0.563913776,0.733882154,0.677825195,5819/2901/338382/1759/63971/25946/84519,7
GO:0030010,establishment of cell polarity,3/360,154/18888,0.019480519,1.022077922,0.03834615,0.565062645,0.734859794,0.678728159,5754/6469/55083,3
GO:0034767,positive regulation of monoatomic ion transmembrane transport,3/360,154/18888,0.019480519,1.022077922,0.03834615,0.565062645,0.734859794,0.678728159,5319/481/85358,3
GO:0001657,ureteric bud development,2/360,99/18888,0.02020202,1.05993266,0.083338904,0.565619418,0.735066585,0.678919154,6469/55083,2
GO:0061337,cardiac conduction,2/360,99/18888,0.02020202,1.05993266,0.083338904,0.565619418,0.735066585,0.678919154,775/481,2
GO:0019693,ribose phosphate metabolic process,9/360,480/18888,0.01875,0.98375,-0.050267716,0.567103933,0.73673678,0.680461773,51166/3304/4833/978/2983/481/3000/116285/136332,9
GO:0006470,protein dephosphorylation,4/360,210/18888,0.019047619,0.999365079,-0.001289681,0.569995425,0.736879221,0.680593334,1843/5800/5794/10395,4
GO:0019058,viral life cycle,6/360,319/18888,0.018808777,0.986833856,-0.033058121,0.570186121,0.736879221,0.680593334,5819/3304/6614/1378/3965/25893,6
GO:0048661,positive regulation of smooth muscle cell proliferation,2/360,100/18888,0.02,1.049333333,0.068947521,0.571090113,0.736879221,0.680593334,8840/7099,2
GO:0072163,mesonephric epithelium development,2/360,100/18888,0.02,1.049333333,0.068947521,0.571090113,0.736879221,0.680593334,6469/55083,2
GO:0072164,mesonephric tubule development,2/360,100/18888,0.02,1.049333333,0.068947521,0.571090113,0.736879221,0.680593334,6469/55083,2
GO:1903035,negative regulation of response to wounding,2/360,100/18888,0.02,1.049333333,0.068947521,0.571090113,0.736879221,0.680593334,5054/6696,2
GO:1903312,negative regulation of mRNA metabolic process,2/360,100/18888,0.02,1.049333333,0.068947521,0.571090113,0.736879221,0.680593334,55603/135295,2
GO:0021879,forebrain neuron differentiation,1/360,44/18888,0.022727273,1.192424242,0.178122198,0.571599764,0.736879221,0.680593334,85358,1
GO:0030890,positive regulation of B cell proliferation,1/360,44/18888,0.022727273,1.192424242,0.178122198,0.571599764,0.736879221,0.680593334,7099,1
GO:0035307,positive regulation of protein dephosphorylation,1/360,44/18888,0.022727273,1.192424242,0.178122198,0.571599764,0.736879221,0.680593334,10395,1
GO:0035329,hippo signaling,1/360,44/18888,0.022727273,1.192424242,0.178122198,0.571599764,0.736879221,0.680593334,22941,1
GO:0042771,intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator,1/360,44/18888,0.022727273,1.192424242,0.178122198,0.571599764,0.736879221,0.680593334,25946,1
GO:0045761,regulation of adenylate cyclase activity,1/360,44/18888,0.022727273,1.192424242,0.178122198,0.571599764,0.736879221,0.680593334,775,1
GO:0045840,positive regulation of mitotic nuclear division,1/360,44/18888,0.022727273,1.192424242,0.178122198,0.571599764,0.736879221,0.680593334,1950,1
GO:0046006,regulation of activated T cell proliferation,1/360,44/18888,0.022727273,1.192424242,0.178122198,0.571599764,0.736879221,0.680593334,3965,1
GO:0051972,regulation of telomerase activity,1/360,44/18888,0.022727273,1.192424242,0.178122198,0.571599764,0.736879221,0.680593334,9314,1
GO:0070741,response to interleukin-6,1/360,44/18888,0.022727273,1.192424242,0.178122198,0.571599764,0.736879221,0.680593334,1050,1
GO:0071526,semaphorin-plexin signaling pathway,1/360,44/18888,0.022727273,1.192424242,0.178122198,0.571599764,0.736879221,0.680593334,57556,1
GO:0090148,membrane fission,1/360,44/18888,0.022727273,1.192424242,0.178122198,0.571599764,0.736879221,0.680593334,1759,1
GO:0097178,ruffle assembly,1/360,44/18888,0.022727273,1.192424242,0.178122198,0.571599764,0.736879221,0.680593334,83543,1
GO:0120178,steroid hormone biosynthetic process,1/360,44/18888,0.022727273,1.192424242,0.178122198,0.571599764,0.736879221,0.680593334,133,1
GO:1901976,regulation of cell cycle checkpoint,1/360,44/18888,0.022727273,1.192424242,0.178122198,0.571599764,0.736879221,0.680593334,1843,1
GO:1902806,regulation of cell cycle G1/S phase transition,4/360,211/18888,0.018957346,0.994628752,-0.010936575,0.57375536,0.739234019,0.682768263,8328/4330/9314/10769,4
GO:0043433,negative regulation of DNA-binding transcription factor activity,3/360,156/18888,0.019230769,1.008974359,0.015688887,0.573826407,0.739234019,0.682768263,3397/6424/9314,3
GO:1903829,positive regulation of protein localization,9/360,483/18888,0.01863354,0.977639752,-0.069390617,0.574634058,0.740016543,0.683491014,10551/7305/338442/7099/1950/6469/5319/79778/94121,9
GO:0009416,response to light stimulus,6/360,321/18888,0.018691589,0.980685358,-0.04865044,0.57630219,0.740968786,0.684370521,8864/338811/7846/7439/3000/3815,6
GO:0010596,negative regulation of endothelial cell migration,2/360,101/18888,0.01980198,1.038943894,0.054700314,0.576510772,0.740968786,0.684370521,575/9314,2
GO:0010906,regulation of glucose metabolic process,2/360,101/18888,0.01980198,1.038943894,0.054700314,0.576510772,0.740968786,0.684370521,4837/2875,2
GO:0042632,cholesterol homeostasis,2/360,101/18888,0.01980198,1.038943894,0.054700314,0.576510772,0.740968786,0.684370521,29116/116285,2
GO:0048754,branching morphogenesis of an epithelial tube,3/360,157/18888,0.01910828,1.002547771,0.00446836,0.578166985,0.740968786,0.684370521,441478/1950/6469,3
GO:0007020,microtubule nucleation,1/360,45/18888,0.022222222,1.165925926,0.155333079,0.579784018,0.740968786,0.684370521,3304,1
GO:0008038,neuron recognition,1/360,45/18888,0.022222222,1.165925926,0.155333079,0.579784018,0.740968786,0.684370521,54538,1
GO:0009066,aspartate family amino acid metabolic process,1/360,45/18888,0.022222222,1.165925926,0.155333079,0.579784018,0.740968786,0.684370521,51166,1
GO:0021517,ventral spinal cord development,1/360,45/18888,0.022222222,1.165925926,0.155333079,0.579784018,0.740968786,0.684370521,6469,1
GO:0030574,collagen catabolic process,1/360,45/18888,0.022222222,1.165925926,0.155333079,0.579784018,0.740968786,0.684370521,1471,1
GO:0032881,regulation of polysaccharide metabolic process,1/360,45/18888,0.022222222,1.165925926,0.155333079,0.579784018,0.740968786,0.684370521,1950,1
GO:0032941,secretion by tissue,1/360,45/18888,0.022222222,1.165925926,0.155333079,0.579784018,0.740968786,0.684370521,10551,1
GO:0033574,response to testosterone,1/360,45/18888,0.022222222,1.165925926,0.155333079,0.579784018,0.740968786,0.684370521,6696,1
GO:0035196,miRNA processing,1/360,45/18888,0.022222222,1.165925926,0.155333079,0.579784018,0.740968786,0.684370521,131405,1
GO:0042149,cellular response to glucose starvation,1/360,45/18888,0.022222222,1.165925926,0.155333079,0.579784018,0.740968786,0.684370521,9463,1
GO:0046466,membrane lipid catabolic process,1/360,45/18888,0.022222222,1.165925926,0.155333079,0.579784018,0.740968786,0.684370521,129807,1
GO:0048701,embryonic cranial skeleton morphogenesis,1/360,45/18888,0.022222222,1.165925926,0.155333079,0.579784018,0.740968786,0.684370521,3340,1
GO:0090051,negative regulation of cell migration involved in sprouting angiogenesis,1/360,45/18888,0.022222222,1.165925926,0.155333079,0.579784018,0.740968786,0.684370521,9314,1
GO:0120316,sperm flagellum assembly,1/360,45/18888,0.022222222,1.165925926,0.155333079,0.579784018,0.740968786,0.684370521,55329,1
GO:1902108,regulation of mitochondrial membrane permeability involved in apoptotic process,1/360,45/18888,0.022222222,1.165925926,0.155333079,0.579784018,0.740968786,0.684370521,815,1
GO:1903214,regulation of protein targeting to mitochondrion,1/360,45/18888,0.022222222,1.165925926,0.155333079,0.579784018,0.740968786,0.684370521,79778,1
GO:1903573,negative regulation of response to endoplasmic reticulum stress,1/360,45/18888,0.022222222,1.165925926,0.155333079,0.579784018,0.740968786,0.684370521,90993,1
GO:0006892,post-Golgi vesicle-mediated transport,2/360,102/18888,0.019607843,1.02875817,0.040594074,0.58188131,0.741853509,0.685187665,81693/63971,2
GO:0007200,phospholipase C-activating G protein-coupled receptor signaling pathway,2/360,102/18888,0.019607843,1.02875817,0.040594074,0.58188131,0.741853509,0.685187665,150/5028,2
GO:0008585,female gonad development,2/360,102/18888,0.019607843,1.02875817,0.040594074,0.58188131,0.741853509,0.685187665,89766/3815,2
GO:0008630,intrinsic apoptotic signaling pathway in response to DNA damage,2/360,102/18888,0.019607843,1.02875817,0.040594074,0.58188131,0.741853509,0.685187665,6615/25946,2
GO:0035967,cellular response to topologically incorrect protein,2/360,102/18888,0.019607843,1.02875817,0.040594074,0.58188131,0.741853509,0.685187665,10551/90993,2
GO:0043266,regulation of potassium ion transport,2/360,102/18888,0.019607843,1.02875817,0.040594074,0.58188131,0.741853509,0.685187665,150/481,2
GO:0055092,sterol homeostasis,2/360,102/18888,0.019607843,1.02875817,0.040594074,0.58188131,0.741853509,0.685187665,29116/116285,2
GO:0003007,heart morphogenesis,5/360,269/18888,0.018587361,0.975216853,-0.057065404,0.584738474,0.743770772,0.686958479,182/6469/10395/1942/6615,5
GO:0031668,cellular response to extracellular stimulus,5/360,269/18888,0.018587361,0.975216853,-0.057065404,0.584738474,0.743770772,0.686958479,552/4330/9463/26/8644,5
GO:0150115,cell-substrate junction organization,2/360,103/18888,0.019417476,1.018770227,0.026625698,0.587201664,0.743770772,0.686958479,3655/10395,2
GO:0002701,negative regulation of production of molecular mediator of immune response,1/360,46/18888,0.02173913,1.14057971,0.133062761,0.587812344,0.743770772,0.686958479,1378,1
GO:0003009,skeletal muscle contraction,1/360,46/18888,0.02173913,1.14057971,0.133062761,0.587812344,0.743770772,0.686958479,7136,1
GO:0005978,glycogen biosynthetic process,1/360,46/18888,0.02173913,1.14057971,0.133062761,0.587812344,0.743770772,0.686958479,8864,1
GO:0006862,nucleotide transport,1/360,46/18888,0.02173913,1.14057971,0.133062761,0.587812344,0.743770772,0.686958479,1378,1
GO:0007019,microtubule depolymerization,1/360,46/18888,0.02173913,1.14057971,0.133062761,0.587812344,0.743770772,0.686958479,57701,1
GO:0007094,mitotic spindle assembly checkpoint signaling,1/360,46/18888,0.02173913,1.14057971,0.133062761,0.587812344,0.743770772,0.686958479,1843,1
GO:0009250,glucan biosynthetic process,1/360,46/18888,0.02173913,1.14057971,0.133062761,0.587812344,0.743770772,0.686958479,8864,1
GO:0030517,negative regulation of axon extension,1/360,46/18888,0.02173913,1.14057971,0.133062761,0.587812344,0.743770772,0.686958479,57556,1
GO:0034314,Arp2/3 complex-mediated actin nucleation,1/360,46/18888,0.02173913,1.14057971,0.133062761,0.587812344,0.743770772,0.686958479,9463,1
GO:0042398,cellular modified amino acid biosynthetic process,1/360,46/18888,0.02173913,1.14057971,0.133062761,0.587812344,0.743770772,0.686958479,2687,1
GO:0045601,regulation of endothelial cell differentiation,1/360,46/18888,0.02173913,1.14057971,0.133062761,0.587812344,0.743770772,0.686958479,182,1
GO:0045687,positive regulation of glial cell differentiation,1/360,46/18888,0.02173913,1.14057971,0.133062761,0.587812344,0.743770772,0.686958479,6469,1
GO:0046633,alpha-beta T cell proliferation,1/360,46/18888,0.02173913,1.14057971,0.133062761,0.587812344,0.743770772,0.686958479,3965,1
GO:0047496,vesicle transport along microtubule,1/360,46/18888,0.02173913,1.14057971,0.133062761,0.587812344,0.743770772,0.686958479,63971,1
GO:0048713,regulation of oligodendrocyte differentiation,1/360,46/18888,0.02173913,1.14057971,0.133062761,0.587812344,0.743770772,0.686958479,6469,1
GO:0050856,regulation of T cell receptor signaling pathway,1/360,46/18888,0.02173913,1.14057971,0.133062761,0.587812344,0.743770772,0.686958479,5819,1
GO:0071173,spindle assembly checkpoint signaling,1/360,46/18888,0.02173913,1.14057971,0.133062761,0.587812344,0.743770772,0.686958479,1843,1
GO:0071174,mitotic spindle checkpoint signaling,1/360,46/18888,0.02173913,1.14057971,0.133062761,0.587812344,0.743770772,0.686958479,1843,1
GO:0090224,regulation of spindle organization,1/360,46/18888,0.02173913,1.14057971,0.133062761,0.587812344,0.743770772,0.686958479,3304,1
GO:0022409,positive regulation of cell-cell adhesion,6/360,325/18888,0.018461538,0.968615385,-0.079552325,0.588403575,0.744014348,0.68718345,9308/6469/6708/1378/55083/3965,6
GO:0031032,actomyosin structure organization,4/360,215/18888,0.018604651,0.976124031,-0.049078543,0.588608753,0.744014348,0.68718345,3856/85462/10395/84952,4
GO:1901888,regulation of cell junction assembly,4/360,215/18888,0.018604651,0.976124031,-0.049078543,0.588608753,0.744014348,0.68718345,575/627/10395/6615,4
GO:0015833,peptide transport,5/360,271/18888,0.018450185,0.96801968,-0.073914742,0.591315773,0.746579098,0.689552294,4856/8864/150/9463/94121,5
